Time,Temperature,Humidity,MoistValue,MoistClass,LightValue,Lights,PiTemperature,Height,SonicDistance
Fri Feb  1 10:41:34 2019,13.0,69.0,319,Moist,756,True,35.9,8,53
Fri Feb  1 10:51:34 2019,13.0,69.0,318,Moist,758,True,36.5,8,53
Fri Feb  1 11:01:35 2019,13.0,70.0,314,Moist,758,True,37.6,8,53
Fri Feb  1 11:11:35 2019,14.0,66.0,320,Moist,760,True,38.1,8,53
Fri Feb  1 11:21:36 2019,16.0,61.0,310,Moist,760,True,39.2,7,54
Fri Feb  1 11:31:36 2019,17.0,58.0,305,Moist,760,True,39.7,9,52
Fri Feb  1 11:41:37 2019,17.0,55.0,312,Moist,762,True,40.2,9,52
Fri Feb  1 11:51:38 2019,18.0,54.0,308,Moist,761,True,40.8,8,53
Fri Feb  1 12:01:38 2019,18.0,52.0,310,Moist,761,True,40.8,2,59
Fri Feb  1 12:11:39 2019,18.0,52.0,302,Moist,762,True,40.8,-5,66
Fri Feb  1 12:21:39 2019,18.0,52.0,327,Moist,760,True,39.7,11,50
Fri Feb  1 12:31:40 2019,18.0,56.0,323,Moist,761,True,40.8,9,52
Fri Feb  1 12:41:40 2019,18.0,56.0,331,Moist,762,True,41.3,-5,66
Fri Feb  1 12:51:41 2019,18.0,57.0,323,Moist,762,True,41.3,9,52
Fri Feb  1 13:01:41 2019,18.0,54.0,321,Moist,761,True,41.9,9,52
Fri Feb  1 13:11:41 2019,19.0,55.0,331,Moist,762,True,41.9,-5,66
Fri Feb  1 13:21:42 2019,19.0,54.0,362,Moist,762,True,42.4,-5,66
Fri Feb  1 13:30:03 2019,19.0,53.0,355,Moist,758,True,42.9,-4,65
Fri Feb  1 13:40:04 2019,19.0,56.0,348,Moist,761,True,41.3,-5,66
Fri Feb  1 13:50:04 2019,18.0,55.0,342,Moist,760,True,41.3,-4,65
Fri Feb  1 14:00:05 2019,18.0,54.0,340,Moist,760,True,40.8,-5,66
Fri Feb  1 14:10:05 2019,17.0,53.0,353,Moist,760,True,40.2,-5,66
Fri Feb  1 14:20:06 2019,17.0,55.0,349,Moist,760,True,39.7,9,52
Fri Feb  1 14:30:06 2019,17.0,55.0,353,Moist,758,True,39.7,6,55
Fri Feb  1 14:40:07 2019,16.0,58.0,400,Moist,758,True,39.2,11,50
Fri Feb  1 14:50:07 2019,15.0,58.0,391,Moist,759,True,38.6,6,55
Fri Feb  1 15:00:08 2019,14.0,61.0,396,Moist,759,True,38.6,6,55
Fri Feb  1 15:10:08 2019,14.0,62.0,404,Moist,758,True,37.6,6,55
Fri Feb  1 15:20:09 2019,14.0,62.0,400,Moist,758,True,37.6,6,55
Fri Feb  1 15:30:09 2019,13.0,62.0,401,Moist,758,True,37.0,5,56
Fri Feb  1 15:40:10 2019,14.0,62.0,400,Moist,758,True,37.6,6,55
Fri Feb  1 15:50:10 2019,13.0,63.0,400,Moist,758,True,37.0,-3,64
Fri Feb  1 16:00:11 2019,13.0,63.0,396,Moist,758,True,36.5,-3,64
Fri Feb  1 16:10:11 2019,13.0,64.0,394,Moist,757,True,36.5,-3,64
Fri Feb  1 16:20:12 2019,13.0,64.0,394,Moist,757,True,36.5,5,56
Fri Feb  1 16:30:12 2019,13.0,64.0,419,Moist,757,True,37.0,8,53
Fri Feb  1 16:40:13 2019,12.0,66.0,411,Moist,756,True,36.5,12,49
Fri Feb  1 16:50:13 2019,11.0,67.0,413,Moist,756,True,35.9,8,53
Fri Feb  1 17:00:14 2019,11.0,67.0,411,Moist,756,True,35.9,6,55
Fri Feb  1 17:10:14 2019,11.0,67.0,414,Moist,546,True,36.5,9,52
Fri Feb  1 17:20:15 2019,11.0,68.0,421,Moist,482,True,36.5,9,52
Fri Feb  1 17:30:15 2019,11.0,68.0,419,Moist,195,True,35.9,9,52
Fri Feb  1 17:40:16 2019,11.0,68.0,427,Moist,51,True,35.4,9,52
Fri Feb  1 17:50:16 2019,11.0,73.0,417,Moist,12,True,35.4,9,52
Fri Feb  1 18:00:17 2019,11.0,72.0,403,Moist,1,False,35.9,9,52
Fri Feb  1 18:10:17 2019,11.0,71.0,395,Moist,0,False,35.4,9,52
Fri Feb  1 18:20:17 2019,11.0,72.0,386,Moist,0,False,35.4,9,52
Fri Feb  1 18:30:17 2019,11.0,71.0,380,Moist,0,False,34.9,9,52
Fri Feb  1 18:40:17 2019,11.0,71.0,383,Moist,0,False,35.4,9,52
Fri Feb  1 18:50:18 2019,10.0,70.0,378,Moist,0,False,34.9,8,53
Fri Feb  1 19:00:18 2019,10.0,70.0,373,Moist,0,False,35.4,9,52
Fri Feb  1 19:10:18 2019,11.0,73.0,364,Moist,0,False,35.9,9,52
Fri Feb  1 19:20:18 2019,12.0,68.0,348,Moist,0,False,35.9,9,52
Fri Feb  1 19:30:18 2019,13.0,67.0,334,Moist,0,False,36.5,9,52
Fri Feb  1 19:40:19 2019,13.0,66.0,316,Moist,0,False,36.5,9,52
Fri Feb  1 19:50:19 2019,13.0,66.0,305,Moist,0,False,36.5,9,52
Fri Feb  1 20:00:19 2019,13.0,66.0,312,Moist,0,False,36.5,9,52
Fri Feb  1 20:10:19 2019,13.0,66.0,300,Moist,0,False,36.5,9,52
Fri Feb  1 20:20:19 2019,13.0,66.0,307,Moist,0,False,36.5,9,52
Fri Feb  1 20:30:19 2019,13.0,65.0,292,Dry,0,False,36.5,9,52
Fri Feb  1 20:40:20 2019,13.0,66.0,329,Moist,0,False,36.5,9,52
Fri Feb  1 20:50:20 2019,13.0,65.0,330,Moist,0,False,36.5,9,52
Fri Feb  1 21:00:20 2019,13.0,65.0,311,Moist,0,False,36.5,9,52
Fri Feb  1 21:10:20 2019,13.0,65.0,315,Moist,0,False,36.5,9,52
Fri Feb  1 21:20:20 2019,13.0,64.0,331,Moist,0,False,36.5,9,52
Fri Feb  1 21:30:21 2019,13.0,65.0,331,Moist,0,False,36.5,9,52
Fri Feb  1 21:40:21 2019,13.0,64.0,344,Moist,0,False,36.5,9,52
Fri Feb  1 21:50:21 2019,13.0,65.0,345,Moist,0,False,35.9,9,52
Fri Feb  1 22:00:21 2019,13.0,64.0,348,Moist,0,False,36.5,9,52
Fri Feb  1 22:10:22 2019,13.0,64.0,333,Moist,0,False,37.0,9,52
Fri Feb  1 22:20:22 2019,13.0,65.0,331,Moist,0,False,36.5,9,52
Fri Feb  1 22:30:22 2019,13.0,65.0,335,Moist,0,False,35.9,9,52
Fri Feb  1 22:40:22 2019,13.0,65.0,333,Moist,0,False,36.5,9,52
Fri Feb  1 22:50:22 2019,13.0,65.0,329,Moist,0,False,36.5,9,52
Fri Feb  1 23:00:23 2019,13.0,65.0,325,Moist,0,False,36.5,9,52
Fri Feb  1 23:10:23 2019,13.0,65.0,323,Moist,0,False,36.5,9,52
Fri Feb  1 23:20:23 2019,13.0,65.0,320,Moist,0,False,36.5,9,52
Fri Feb  1 23:30:23 2019,13.0,65.0,320,Moist,0,False,36.5,9,52
Fri Feb  1 23:40:23 2019,13.0,65.0,327,Moist,0,False,36.5,9,52
Fri Feb  1 23:50:23 2019,13.0,64.0,338,Moist,0,False,36.5,9,52
Sat Feb  2 00:00:24 2019,13.0,64.0,327,Moist,0,False,36.5,9,52
Sat Feb  2 00:10:24 2019,13.0,65.0,316,Moist,0,False,35.9,9,52
Sat Feb  2 00:20:24 2019,13.0,65.0,322,Moist,0,False,36.5,9,52
Sat Feb  2 00:30:24 2019,13.0,64.0,318,Moist,0,False,35.9,9,52
Sat Feb  2 00:40:24 2019,13.0,65.0,326,Moist,0,False,36.5,9,52
Sat Feb  2 00:50:25 2019,13.0,65.0,329,Moist,0,False,36.5,9,52
Sat Feb  2 01:00:25 2019,13.0,65.0,325,Moist,0,False,36.5,9,52
Sat Feb  2 01:10:25 2019,13.0,65.0,321,Moist,0,False,36.5,9,52
Sat Feb  2 01:20:25 2019,13.0,66.0,314,Moist,0,False,36.5,9,52
Sat Feb  2 01:30:25 2019,13.0,66.0,317,Moist,0,False,35.4,9,52
Sat Feb  2 01:40:26 2019,13.0,66.0,322,Moist,0,False,36.5,9,52
Sat Feb  2 01:50:26 2019,13.0,66.0,317,Moist,0,False,35.4,9,52
Sat Feb  2 02:00:26 2019,13.0,66.0,314,Moist,0,False,35.4,9,52
Sat Feb  2 02:10:26 2019,13.0,66.0,318,Moist,0,False,36.5,9,52
Sat Feb  2 02:20:26 2019,13.0,65.0,311,Moist,0,False,36.5,9,52
Sat Feb  2 02:30:27 2019,13.0,65.0,311,Moist,0,False,35.4,9,52
Sat Feb  2 02:40:27 2019,13.0,66.0,309,Moist,0,False,36.5,9,52
Sat Feb  2 02:50:27 2019,13.0,66.0,308,Moist,0,False,36.5,9,52
Sat Feb  2 03:00:27 2019,13.0,66.0,310,Moist,0,False,35.4,9,52
Sat Feb  2 03:10:28 2019,13.0,66.0,307,Moist,0,False,36.5,9,52
Sat Feb  2 03:20:28 2019,13.0,66.0,309,Moist,0,False,35.9,8,53
Sat Feb  2 03:30:28 2019,13.0,66.0,304,Moist,0,False,35.9,9,52
Sat Feb  2 03:40:28 2019,13.0,66.0,307,Moist,0,False,36.5,9,52
Sat Feb  2 03:50:28 2019,13.0,66.0,304,Moist,0,False,35.4,9,52
Sat Feb  2 04:00:29 2019,13.0,66.0,303,Moist,0,False,35.4,9,52
Sat Feb  2 04:10:29 2019,13.0,66.0,309,Moist,0,False,35.9,9,52
Sat Feb  2 04:20:29 2019,13.0,66.0,313,Moist,0,False,35.4,9,52
Sat Feb  2 04:30:29 2019,13.0,66.0,309,Moist,0,False,36.5,9,52
Sat Feb  2 04:40:30 2019,13.0,66.0,311,Moist,0,False,35.4,9,52
Sat Feb  2 04:50:30 2019,13.0,67.0,306,Moist,0,False,35.9,9,52
Sat Feb  2 05:00:30 2019,13.0,66.0,302,Moist,0,False,35.9,9,52
Sat Feb  2 05:10:30 2019,13.0,66.0,307,Moist,0,False,35.9,9,52
Sat Feb  2 05:20:30 2019,13.0,66.0,307,Moist,0,False,36.5,9,52
Sat Feb  2 05:30:31 2019,13.0,66.0,304,Moist,0,False,35.4,9,52
Sat Feb  2 05:40:31 2019,13.0,67.0,299,Dry,0,False,35.4,9,52
Sat Feb  2 05:50:31 2019,13.0,66.0,298,Dry,0,False,35.9,8,53
Sat Feb  2 06:00:31 2019,13.0,67.0,300,Moist,0,False,35.9,9,52
Sat Feb  2 06:10:32 2019,13.0,66.0,298,Dry,0,False,35.4,8,53
Sat Feb  2 06:20:32 2019,13.0,66.0,303,Moist,0,False,35.4,8,53
Sat Feb  2 06:30:32 2019,13.0,67.0,349,Moist,0,False,35.9,8,53
Sat Feb  2 06:40:32 2019,13.0,66.0,354,Moist,0,False,35.4,8,53
Sat Feb  2 06:50:32 2019,13.0,66.0,344,Moist,0,False,35.9,8,53
Sat Feb  2 07:00:33 2019,13.0,67.0,336,Moist,0,False,34.3,8,53
Sat Feb  2 07:10:33 2019,13.0,67.0,329,Moist,0,False,35.9,8,53
Sat Feb  2 07:20:33 2019,13.0,68.0,327,Moist,0,False,36.5,8,53
Sat Feb  2 07:30:33 2019,13.0,67.0,326,Moist,0,False,36.5,8,53
Sat Feb  2 07:40:34 2019,14.0,64.0,314,Moist,0,False,37.0,8,53
Sat Feb  2 07:50:34 2019,14.0,63.0,311,Moist,1,False,36.5,8,53
Sat Feb  2 08:00:34 2019,14.0,62.0,306,Moist,18,True,36.5,9,52
Sat Feb  2 08:10:34 2019,14.0,63.0,300,Moist,51,True,37.0,8,53
Sat Feb  2 08:20:35 2019,14.0,64.0,294,Dry,115,True,37.0,8,53
Sat Feb  2 08:30:36 2019,14.0,63.0,291,Dry,310,True,37.0,8,53
Sat Feb  2 08:40:36 2019,14.0,64.0,288,Dry,522,True,36.5,8,53
Sat Feb  2 08:50:37 2019,14.0,64.0,286,Dry,756,True,36.5,8,53
Sat Feb  2 09:00:37 2019,14.0,64.0,293,Dry,756,True,36.5,8,53
Sat Feb  2 09:10:38 2019,14.0,65.0,295,Dry,757,True,36.5,8,53
Sat Feb  2 09:20:38 2019,13.0,64.0,308,Moist,756,True,35.9,-5,66
Sat Feb  2 09:30:39 2019,13.0,65.0,330,Moist,757,True,36.5,4,57
Sat Feb  2 09:40:39 2019,13.0,65.0,328,Moist,759,True,36.5,-4,65
Sat Feb  2 09:50:40 2019,13.0,66.0,330,Moist,760,True,37.0,4,57
Sat Feb  2 10:00:04 2019,14.0,67.0,419,Moist,757,True,38.6,8,53
Sat Feb  2 10:10:03 2019,15.0,65.0,424,Moist,759,True,39.7,9,52
Sat Feb  2 10:20:04 2019,17.0,60.0,411,Moist,760,True,39.7,9,52
Sat Feb  2 10:30:04 2019,17.0,59.0,383,Moist,762,True,39.7,9,52
Sat Feb  2 10:40:05 2019,18.0,56.0,373,Moist,761,True,40.8,9,52
Sat Feb  2 10:50:05 2019,18.0,54.0,394,Moist,763,True,40.8,10,51
Sat Feb  2 11:00:06 2019,19.0,52.0,381,Moist,762,True,40.8,10,51
Sat Feb  2 11:10:06 2019,19.0,51.0,369,Moist,761,True,40.8,9,52
Sat Feb  2 11:20:07 2019,19.0,52.0,370,Moist,768,True,44.0,10,51
Sat Feb  2 11:30:07 2019,18.0,54.0,373,Moist,770,True,45.6,9,52
Sat Feb  2 11:40:08 2019,28.0,31.0,377,Moist,769,True,47.2,11,50
Sat Feb  2 11:50:08 2019,30.0,25.0,377,Moist,769,True,47.8,7,54
Sat Feb  2 12:00:09 2019,31.0,23.0,390,Moist,770,True,48.3,10,51
Sat Feb  2 12:10:09 2019,31.0,22.0,377,Moist,770,True,48.9,12,49
Sat Feb  2 12:20:10 2019,32.0,21.0,380,Moist,770,True,49.4,10,51
Sat Feb  2 12:30:10 2019,32.0,21.0,377,Moist,771,True,49.9,9,52
Sat Feb  2 12:40:11 2019,33.0,21.0,385,Moist,770,True,49.4,4,57
Sat Feb  2 12:50:11 2019,33.0,20.0,386,Moist,769,True,48.9,6,55
Sat Feb  2 13:00:12 2019,31.0,23.0,385,Moist,767,True,48.3,10,51
Sat Feb  2 13:10:13 2019,28.0,28.0,384,Moist,765,True,47.2,9,52
Sat Feb  2 13:20:13 2019,26.0,31.0,387,Moist,765,True,46.2,9,52
Sat Feb  2 13:30:14 2019,24.0,35.0,390,Moist,765,True,45.6,10,51
Sat Feb  2 13:40:14 2019,23.0,43.0,404,Moist,762,True,45.1,10,51
Sat Feb  2 13:50:18 2019,23.0,43.0,435,Moist,761,True,44.5,5,56
Sat Feb  2 14:00:18 2019,22.0,47.0,441,Moist,764,True,44.5,9,52
Sat Feb  2 14:10:19 2019,21.0,48.0,422,Moist,763,True,42.9,5,56
Sat Feb  2 14:20:19 2019,21.0,51.0,438,Moist,763,True,43.5,7,54
Sat Feb  2 14:30:20 2019,20.0,52.0,446,Moist,766,True,44.5,3,58
Sat Feb  2 14:40:20 2019,21.0,47.0,456,Moist,767,True,48.3,10,51
Sat Feb  2 14:50:21 2019,25.0,37.0,439,Moist,766,True,47.2,10,51
Sat Feb  2 15:00:21 2019,27.0,30.0,429,Moist,767,True,47.2,11,50
Sat Feb  2 15:10:02 2019,25.0,36.0,412,Moist,763,True,47.8,11,50
Sat Feb  2 15:20:09 2019,26.0,33.0,411,Moist,763,True,48.3,10,51
Sat Feb  2 15:30:05 2019,24.0,39.0,427,Moist,763,True,49.4,9,52
Sat Feb  2 15:40:04 2019,24.0,37.0,428,Moist,764,True,47.2,10,51
Sat Feb  2 15:50:04 2019,24.0,37.0,427,Moist,764,True,45.6,11,50
Sat Feb  2 16:00:01 2019,24.0,37.0,434,Moist,761,True,46.2,10,51
Sat Feb  2 16:10:02 2019,23.0,41.0,443,Moist,764,True,45.1,8,53
Sat Feb  2 16:20:06 2019,22.0,45.0,448,Moist,762,True,45.6,10,51
Sat Feb  2 16:30:01 2019,22.0,47.0,453,Moist,761,True,44.5,9,52
Sat Feb  2 16:40:01 2019,21.0,50.0,456,Moist,765,True,44.0,10,51
Sat Feb  2 16:50:01 2019,24.0,40.0,464,Moist,765,True,47.2,11,50
Sat Feb  2 17:00:11 2019,26.0,33.0,466,Moist,744,True,46.2,11,50
Sat Feb  2 17:10:23 2019,26.0,33.0,455,Moist,580,True,48.3,10,51
Sat Feb  2 17:20:24 2019,25.0,36.0,447,Moist,678,True,45.1,9,52
Sat Feb  2 17:30:24 2019,24.0,40.0,440,Moist,362,True,43.5,9,52
Sat Feb  2 17:40:24 2019,23.0,42.0,441,Moist,115,True,41.9,9,52
Sat Feb  2 17:50:25 2019,19.0,51.0,451,Moist,35,True,41.9,9,52
Sat Feb  2 18:00:25 2019,18.0,56.0,461,Moist,5,False,40.8,8,53
Sat Feb  2 18:10:26 2019,17.0,58.0,475,Moist,0,False,40.8,9,52
Sat Feb  2 18:20:26 2019,17.0,59.0,482,Moist,0,False,40.8,8,53
Sat Feb  2 18:30:26 2019,17.0,60.0,477,Moist,0,False,40.8,8,53
Sat Feb  2 18:40:26 2019,17.0,59.0,483,Moist,0,False,40.8,8,53
Sat Feb  2 18:50:26 2019,17.0,60.0,483,Moist,0,False,39.7,9,52
Sat Feb  2 19:00:27 2019,16.0,61.0,472,Moist,0,False,39.7,8,53
Sat Feb  2 19:10:27 2019,16.0,62.0,476,Moist,0,False,39.7,8,53
Sat Feb  2 19:20:27 2019,16.0,63.0,476,Moist,0,False,39.7,8,53
Sat Feb  2 19:30:27 2019,16.0,63.0,473,Moist,0,False,39.7,9,52
Sat Feb  2 19:40:27 2019,16.0,64.0,465,Moist,0,False,40.2,9,52
Sat Feb  2 19:50:28 2019,16.0,63.0,449,Moist,0,False,39.7,9,52
Sat Feb  2 20:00:28 2019,17.0,59.0,440,Moist,0,False,39.7,9,52
Sat Feb  2 20:10:28 2019,17.0,57.0,427,Moist,0,False,40.8,9,52
Sat Feb  2 20:20:28 2019,17.0,57.0,412,Moist,0,False,40.2,9,52
Sat Feb  2 20:30:28 2019,17.0,59.0,401,Moist,0,False,40.8,9,52
Sat Feb  2 20:40:29 2019,17.0,60.0,389,Moist,0,False,39.7,9,52
Sat Feb  2 20:50:29 2019,16.0,60.0,385,Moist,0,False,40.2,8,53
Sat Feb  2 21:00:29 2019,16.0,60.0,375,Moist,0,False,39.7,9,52
Sat Feb  2 21:10:29 2019,16.0,61.0,370,Moist,0,False,39.7,8,53
Sat Feb  2 21:20:30 2019,16.0,62.0,375,Moist,0,False,39.7,9,52
Sat Feb  2 21:30:30 2019,16.0,60.0,397,Moist,0,False,39.7,9,52
Sat Feb  2 21:40:30 2019,17.0,60.0,400,Moist,0,False,39.7,8,53
Sat Feb  2 21:50:30 2019,16.0,61.0,392,Moist,0,False,39.7,8,53
Sat Feb  2 22:00:30 2019,16.0,62.0,390,Moist,0,False,39.2,8,53
Sat Feb  2 22:10:31 2019,16.0,61.0,381,Moist,0,False,39.7,8,53
Sat Feb  2 22:20:11 2019,16.0,62.0,374,Moist,0,False,40.8,8,53
Sat Feb  2 22:30:01 2019,16.0,63.0,374,Moist,0,False,39.7,8,53
Sat Feb  2 22:40:01 2019,16.0,63.0,368,Moist,0,False,39.2,8,53
Sat Feb  2 22:50:01 2019,16.0,64.0,357,Moist,0,False,39.2,8,53
Sat Feb  2 23:00:01 2019,16.0,64.0,367,Moist,0,False,41.9,8,53
Sat Feb  2 23:10:06 2019,15.0,64.0,380,Moist,0,False,40.2,9,52
Sat Feb  2 23:20:06 2019,16.0,63.0,362,Moist,0,False,40.8,9,52
Sat Feb  2 23:30:06 2019,17.0,60.0,371,Moist,0,False,39.7,8,53
Sat Feb  2 23:40:06 2019,17.0,59.0,357,Moist,0,False,39.7,8,53
Sat Feb  2 23:50:07 2019,17.0,59.0,345,Moist,0,False,39.7,8,53
Sun Feb  3 00:00:07 2019,16.0,60.0,340,Moist,0,False,39.7,8,53
Sun Feb  3 00:10:07 2019,16.0,61.0,342,Moist,0,False,39.7,8,53
Sun Feb  3 00:20:07 2019,16.0,61.0,339,Moist,0,False,39.2,8,53
Sun Feb  3 00:30:07 2019,16.0,62.0,339,Moist,0,False,39.2,9,52
Sun Feb  3 00:40:08 2019,16.0,62.0,348,Moist,0,False,39.2,9,52
Sun Feb  3 00:50:08 2019,16.0,61.0,337,Moist,0,False,40.8,9,52
Sun Feb  3 01:00:08 2019,17.0,59.0,330,Moist,0,False,41.9,8,53
Sun Feb  3 01:10:48 2019,17.0,59.0,328,Moist,0,False,40.8,8,53
Sun Feb  3 01:20:11 2019,16.0,61.0,336,Moist,0,False,40.2,8,53
Sun Feb  3 01:30:11 2019,16.0,61.0,337,Moist,0,False,39.7,8,53
Sun Feb  3 01:40:06 2019,16.0,61.0,324,Moist,0,False,40.8,8,53
Sun Feb  3 01:50:07 2019,16.0,62.0,324,Moist,0,False,39.2,8,53
Sun Feb  3 02:00:07 2019,16.0,62.0,330,Moist,0,False,38.6,8,53
Sun Feb  3 02:10:07 2019,16.0,63.0,335,Moist,0,False,39.2,8,53
Sun Feb  3 02:20:07 2019,16.0,63.0,342,Moist,0,False,39.2,8,53
Sun Feb  3 02:30:07 2019,15.0,62.0,341,Moist,0,False,38.6,8,53
Sun Feb  3 02:40:07 2019,15.0,62.0,348,Moist,0,False,38.6,8,53
Sun Feb  3 02:50:07 2019,15.0,62.0,371,Moist,0,False,38.6,8,53
Sun Feb  3 03:00:07 2019,15.0,62.0,361,Moist,0,False,38.1,8,53
Sun Feb  3 03:10:07 2019,15.0,62.0,357,Moist,0,False,38.6,8,53
Sun Feb  3 03:20:07 2019,15.0,63.0,341,Moist,0,False,38.1,8,53
Sun Feb  3 03:30:07 2019,15.0,63.0,343,Moist,0,False,38.1,8,53
Sun Feb  3 03:40:08 2019,14.0,64.0,345,Moist,0,False,37.6,8,53
Sun Feb  3 03:50:08 2019,14.0,64.0,343,Moist,0,False,38.1,8,53
Sun Feb  3 04:00:08 2019,14.0,65.0,337,Moist,0,False,37.6,9,52
Sun Feb  3 04:10:08 2019,14.0,65.0,331,Moist,0,False,38.1,8,53
Sun Feb  3 04:20:08 2019,14.0,65.0,325,Moist,0,False,37.6,8,53
Sun Feb  3 04:30:08 2019,14.0,65.0,334,Moist,0,False,37.6,8,53
Sun Feb  3 04:40:08 2019,14.0,66.0,335,Moist,0,False,37.6,8,53
Sun Feb  3 04:50:08 2019,14.0,66.0,361,Moist,0,False,37.0,9,52
Sun Feb  3 05:00:08 2019,14.0,66.0,360,Moist,0,False,36.5,9,52
Sun Feb  3 05:10:08 2019,14.0,66.0,369,Moist,0,False,38.6,9,52
Sun Feb  3 05:20:08 2019,14.0,64.0,378,Moist,0,False,38.6,9,52
Sun Feb  3 05:30:08 2019,16.0,61.0,362,Moist,0,False,39.2,10,51
Sun Feb  3 05:40:09 2019,17.0,57.0,357,Moist,0,False,39.7,9,52
Sun Feb  3 05:50:09 2019,17.0,55.0,341,Moist,0,False,39.7,9,52
Sun Feb  3 06:00:09 2019,17.0,54.0,333,Moist,0,False,39.7,9,52
Sun Feb  3 06:10:09 2019,17.0,53.0,326,Moist,0,False,39.7,9,52
Sun Feb  3 06:20:09 2019,17.0,54.0,313,Moist,0,False,39.7,9,52
Sun Feb  3 06:30:09 2019,17.0,54.0,309,Moist,0,False,40.8,9,52
Sun Feb  3 06:40:09 2019,17.0,54.0,311,Moist,0,False,39.7,9,52
Sun Feb  3 06:50:09 2019,17.0,54.0,310,Moist,0,False,39.7,9,52
Sun Feb  3 07:00:09 2019,17.0,54.0,308,Moist,0,False,39.7,9,52
Sun Feb  3 07:10:09 2019,16.0,56.0,311,Moist,0,False,39.7,9,52
Sun Feb  3 07:20:09 2019,17.0,56.0,316,Moist,0,False,40.2,9,52
Sun Feb  3 07:30:09 2019,17.0,55.0,351,Moist,0,False,39.7,9,52
Sun Feb  3 07:40:10 2019,17.0,53.0,345,Moist,1,False,39.7,9,52
Sun Feb  3 07:50:10 2019,17.0,54.0,324,Moist,7,False,39.7,9,52
Sun Feb  3 08:00:10 2019,nan,nan,370,Moist,67,True,39.7,9,52
Sun Feb  3 14:20:10 2019,17.0,55.0,334,Moist,758,True,40.8,10,51
Sun Feb  3 14:30:06 2019,17.0,54.0,329,Moist,758,True,40.8,10,51
